asm_path,asm_name,n_macro,n_update,n_forall,n_branch,n_rule,approach,status,exec_time_ms,n_scenarios,n_step,n_set,n_check,macro_coverage,update_rule_coverage,forall_rule_coverage,branch_coverage,rule_coverage,n_failing_scenarios,n_val_error_scenarios,casemutator_score,chooserulemutator_score,condnegator_score,condremover_score,forallmutator_score,partoseqmutator_score,seqtoparmutator_score,ruleremover_score
../../../asm_examples/examples/fsmsemantics/FSM_map0.asm,FSM_map0,5,8,0,4,21,random,OK,10.0,10,100,100,110,1.0,0.0,NaN,0.5,0.42857143,0,0,NaN,NaN,0.5,0.5,NaN,0.0,NaN,0.0
../../../asm_examples/examples/simple_example/population_raff1_twoPersons.asm,population_raff1_twoPersons,3,7,1,8,20,random,NO_VALID_SCENARIOS,1195.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight2/TrafficLight_2.asm,TrafficLight_2,14,23,0,23,76,random,OK,6.0,10,100,103,276,0.78571427,0.6956522,NaN,0.65217394,0.7763158,0,0,NaN,NaN,0.6956522,0.5,NaN,0.0,NaN,0.7236842
../../../asm_examples/PHD/phd_master_flat2_v6.asm,phd_master_flat2_v6,6,152,0,14,253,random,OK,8.0,10,100,104,210,1.0,0.18421052,NaN,0.4642857,0.3201581,0,0,0.2777778,NaN,0.5,0.3478261,NaN,0.0121951215,NaN,0.29850745
../../../asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario8.asm,ertms_hl3_scenario8,30,126,34,109,322,random,NO_VALID_SCENARIOS,3688.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/models/wiper_abs2.asm,wiper_abs2,14,82,0,42,165,random,NO_VALID_SCENARIOS,4.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/RushHour/emptyCellAs0/RushHourMonSimplForAsmetaSMV.asm,RushHourMonSimplForAsmetaSMV,2,2,1,5,12,random,NO_VALID_SCENARIOS,170.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/petriNets/petriNetEdgeWeightNoPlaceCapacity_NoSeq_Matrix.asm,petriNetEdgeWeightNoPlaceCapacity_NoSeq_Matrix,2,1,1,2,4,random,MUTATION_ERR,51.0,10,100,0,140,1.0,1.0,0.33333334,0.75,1.0,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/models/SwapSortMon.asm,SwapSortMon,3,2,0,1,6,random,OK,11.0,2,20,2,22,0.6666667,0.0,NaN,0.5,0.33333334,0,0,NaN,1.0,NaN,NaN,NaN,0.0,NaN,0.0
../../../asm_examples/PillBox/Level3/pillbox_FULL.asm,pillbox_FULL,9,29,1,20,69,random,NO_VALID_SCENARIOS,82.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/production_cell/Production_Cell_with_agents.asm,Production_Cell_with_agents,42,45,0,35,130,random,NO_VALID_SCENARIOS,119.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/unibgstudents/Rubrica.asm,Rubrica,4,6,0,4,17,random,NO_VALID_SCENARIOS,8.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/Yahalom/Yahalom.asm,Yahalom,11,29,2,20,97,random,NO_VALID_SCENARIOS,13.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/NeedhamSchroeder/NeedhamSchroederWithSpy.asm,NeedhamSchroederWithSpy,13,20,1,11,82,random,NO_VALID_SCENARIOS,441.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/filosofiEciliegie/filosofiEciliegie.asm,filosofiEciliegie,2,5,0,4,12,random,MUTATION_ERR,12.0,10,100,0,170,1.0,1.0,NaN,0.75,1.0,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simple_example/MorraCinese/withActors/MorraCinese_withActors_raff3.asm,MorraCinese_withActors_raff3,1,7,0,2,13,random,NO_VALID_SCENARIOS,16.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/sensorVotingSimpleVersion.asm,sensorVotingSimpleVersion,2,5,0,4,12,random,OK,8.0,10,100,300,210,1.0,1.0,NaN,0.875,1.0,0,0,NaN,NaN,1.0,0.8333333,NaN,0.0,NaN,1.0
../../../asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingTwoCameras.asm,mainForModelCheckingTwoCameras,31,42,9,59,199,random,NO_VALID_SCENARIOS,75.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simple_example/fibonacci.asm,fibonacci,3,3,0,2,9,random,OK,3.0,7,70,7,70,1.0,0.33333334,NaN,0.75,0.6666667,0,0,NaN,NaN,0.5,0.0,NaN,0.0,0.0,0.44444445
../../../asm_examples/examples/simple_example/swapSortOnSeq.asm,swapSortOnSeq,1,1,0,1,2,random,NO_VALID_SCENARIOS,69.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/giocoDelleTreScatole.asm,giocoDelleTreScatole,2,6,0,4,14,random,OK,17.0,10,100,192,220,1.0,1.0,NaN,0.875,1.0,0,0,NaN,0.0,1.0,1.0,NaN,0.0,NaN,1.0
../../../asm_examples/examples/sluicegate/sluiceGate_with_agents.asm,sluiceGate_with_agents,7,13,0,12,47,random,NO_VALID_SCENARIOS,1.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/darts.asm,darts,2,2,0,4,10,random,OK,13.0,10,100,148,220,1.0,1.0,NaN,0.875,1.0,0,0,NaN,0.0,1.0,1.0,NaN,0.0,NaN,1.0
../../../asm_examples/stereoacuity/certifierRaff5ForSMTproof.asm,certifierRaff5ForSMTproof,15,24,0,13,61,random,OK,4.0,10,100,62,592,0.93333334,0.7083333,NaN,0.7692308,0.852459,0,0,1.0,NaN,0.9230769,0.7083333,NaN,0.14285715,NaN,0.8032787
../../../asm_examples/examples/fsmsemantics/FSM_hooking3.asm,FSM_hooking3,3,2,1,2,8,random,NO_VALID_SCENARIOS,31.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/traffic_light/oneWayTrafficLightOnlyPassed.asm,oneWayTrafficLightOnlyPassed,5,12,0,5,26,random,OK,9.0,10,100,100,246,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.2,NaN,1.0
../../../asm_examples/examples/authenticationProtocols/groundModel_v2.asm,groundModel_v2,8,14,3,12,50,random,NO_VALID_SCENARIOS,209.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/sultanSuccessors/sultanGreedy.asm,sultanGreedy,3,3,0,2,8,random,OK,239609.0,10,100,0,940,1.0,1.0,NaN,0.75,1.0,0,0,NaN,1.0,1.0,0.0,NaN,0.0,NaN,1.0
../../../asm_examples/examples/diceKnuthYao.asm,diceKnuthYao,1,10,0,7,17,random,OK,2.0,10,100,38,220,1.0,0.9,NaN,0.9285714,0.9411765,0,0,1.0,NaN,1.0,0.84615386,NaN,NaN,NaN,0.9444444
../../../asm_examples/examples/production_cell/crane.asm,crane,7,8,1,7,24,random,OK,0.0,10,100,0,0,0.14285715,0.0,0.33333334,0.071428575,0.041666668,0,0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0
../../../asm_examples/PillBox/Level2/pillbox_2_for_RefProv.asm,pillbox_2_for_RefProv,9,40,1,30,91,random,OK,58.0,10,100,105,659,1.0,1.0,0.33333334,0.95,1.0,0,0,NaN,NaN,1.0,0.90697676,0.6666667,0.22222222,NaN,0.9777778
../../../asm_examples/stereoacuity/certifierRaff2.asm,certifierRaff2,14,18,0,10,50,evoavalla,OK,68215.0,5,17,6,134,1.0,0.7777778,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.0,NaN,0.9183673
../../../asm_examples/examples/RushHour/RushHourForAsmetaSMV.asm,RushHourForAsmetaSMV,2,2,1,5,9,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/GilbreathCardTrick/GilbreathCardTrick.asm,GilbreathCardTrick,5,17,2,12,45,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref3_par.asm,Hemodialysis_ref3_par,107,110,0,142,444,evoavalla,OK,96029.0,2,2,2,244,0.037383176,0.009090909,NaN,0.04225352,0.038288288,0,0,NaN,NaN,0.03521127,0.020408163,NaN,0.0,NaN,0.020547945
../../../asm_examples/examples/simple_example/FLIP_FLOP_0.asm,FLIP_FLOP_0,2,2,0,1,6,evoavalla,OK,65789.0,1,1,0,0,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,0.0,0.0,NaN,NaN,0.0,0.0
../../../asm_examples/examples/RushHour/RushHourMonForAsmetaSMV.asm,RushHourMonForAsmetaSMV,2,2,1,5,10,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/battleship.asm,battleship,1,4,0,4,10,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/flashProtocol/flashProtocol_N2_L1_Q1.asm,flashProtocol_N2_L1_Q1,27,91,22,91,275,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/production_cell/ert.asm,ert,5,4,1,5,14,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario7.asm,ertms_hl3_scenario7,24,98,31,100,274,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simpleMinesweeper.asm,simpleMinesweeper,2,3,0,3,7,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/ticTacToe/ticTacToe_simulator.asm,ticTacToe_simulator,3,4,0,4,12,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/fsmsemantics/Sle/ASM_even.asm,ASM_even,3,2,1,2,7,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/GilbreathCardTrick/GilbreathCardTrickForAsmetaSMV.asm,GilbreathCardTrickForAsmetaSMV,5,15,2,12,41,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/petriNets/forAsmetaSMV/petriNet_forNuSMV.asm,petriNet_forNuSMV,2,1,1,2,4,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/hemodialysisDevice/SCP2017/HemodialysisRef1.asm,HemodialysisRef1,68,42,1,90,242,evoavalla,NO_VALID_SCENARIOS,78365.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref4.asm,Hemodialysis_ref4,162,188,1,245,740,evoavalla,NO_VALID_SCENARIOS,133309.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/sleepingBarber/sleepingBarber.asm,sleepingBarber,3,4,0,6,13,evoavalla,NO_VALID_SCENARIOS,70211.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/fsmsemantics/FSM_hooking2.asm,FSM_hooking2,3,2,0,1,7,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/sluicegate/Timer/sluiceGateMotorCtl.asm,sluiceGateMotorCtl,4,9,0,8,30,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simple_example/ExtendRule1.asm,ExtendRule1,1,0,0,0,2,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/dice/diceWithProbability.asm,diceWithProbability,2,4,0,3,10,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/sluicegate/Timer/sluiceGateMotorCtl2.asm,sluiceGateMotorCtl2,4,9,0,8,30,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/conwayGameOfLife/gameOfLifeAgents.asm,gameOfLifeAgents,2,2,1,4,6,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/filosofiEciliegie/filosofiEciliegieAgentsJustLeft.asm,filosofiEciliegieAgentsJustLeft,2,3,0,3,7,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/production_cell/TRANSPORTBELT.asm,TRANSPORTBELT,5,6,1,5,17,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/models/ordersystem.asm,ordersystem,7,6,5,13,35,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelChecking.asm,mainForModelChecking,31,44,10,62,206,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/stereoacuity/certifierRaff4ForSMTproof.asm,certifierRaff4ForSMTproof,15,21,0,14,59,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/ermts_etcs/models/ertms_hl3_integer_disco_lostint_lengthchanged_reco.asm,ertms_hl3_integer_disco_lostint_lengthchanged_reco,21,72,20,58,185,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/ermts_etcs/models/ertms_hl3_integer_disco_lostint_lengthchanged_reco_sweep_timer.asm,ertms_hl3_integer_disco_lostint_lengthchanged_reco_sweep_timer,29,118,28,101,301,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff3.asm,MorraCinese_raff3,1,9,0,3,16,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/stereoacuity/certifierRaff4_noundef.asm,certifierRaff4_noundef,15,21,0,14,59,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/filosofiEciliegie/filosofiEciliegieAgents.asm,filosofiEciliegieAgents,2,5,0,4,11,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/traffic_light/Timer/oneWayTrafficLight_refinedSec.asm,oneWayTrafficLight_refinedSec,8,9,1,11,44,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/models/LIFTDC.asm,LIFTDC,8,4,1,4,22,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/NeedhamSchroeder/NeedhamSchroederLowe.asm,NeedhamSchroederLowe,8,16,1,8,55,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref1_par.asm,Hemodialysis_ref1_par,62,50,0,80,240,evoavalla,OK,80730.0,2,2,2,168,0.06451613,0.02,NaN,0.075,0.07083333,0,0,NaN,NaN,0.075,0.048780486,NaN,0.0,NaN,0.037656903
../../../asm_examples/examples/models/ordersystem_april2010.asm,ordersystem_april2010,7,6,5,14,36,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/tombola.asm,tombola,1,3,0,4,8,evoavalla,NO_VALID_SCENARIOS,73420.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight_refined.asm,oneWayTrafficLight_refined,9,13,1,15,50,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples_for_nuXmv/provaint.asm,provaint,1,1,0,0,1,evoavalla,OK,65658.0,1,1,0,0,1.0,1.0,NaN,NaN,1.0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0
../../../asm_examples/examples/traffic_light/oneWayTrafficLightUsingEnum.asm,oneWayTrafficLightUsingEnum,5,12,0,8,29,evoavalla,OK,67108.0,2,5,4,35,1.0,1.0,NaN,0.8125,1.0,0,0,NaN,NaN,1.0,0.625,NaN,0.0,NaN,1.0
../../../asm_examples/erinda/FMS_IO_2.asm,FMS_IO_2,5,45,0,4,58,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/PillBox/Level1/pillbox_1.asm,pillbox_1,9,30,0,19,69,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/RTPatternLibrary/Test/Test_Sem_Async.asm,Test_Sem_Async,2,2,1,6,16,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/traffic_light/oneWayTrafficLight_refined_with_agents_seq.asm,oneWayTrafficLight_refined_with_agents_seq,11,8,1,11,42,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/petriNets/petriNetEdgeWeightNoPlaceCapacity_NoSeq_Matrix_v3.asm,petriNetEdgeWeightNoPlaceCapacity_NoSeq_Matrix_v3,2,1,1,2,4,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario6.asm,ertms_hl3_scenario6,25,98,28,85,252,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/dice/diceNoProbability.asm,diceNoProbability,2,4,0,3,10,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario5.asm,ertms_hl3_scenario5,30,126,34,108,321,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight_refined_with_agents.asm,oneWayTrafficLight_refined_with_agents,14,12,1,15,60,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/fsmsemantics/FSM_hooking.asm,FSM_hooking,3,2,0,1,7,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/PillBox/Level2/pillbox_2.asm,pillbox_2,9,40,1,30,91,evoavalla,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
